4,0.0,0.0,0.0,0.0,-0.0,-0.0
504,0.0,0.0,0.1519999951256224,0.0,2.661991596221924,-0.0
637,3.859706238173999E-6,9.276585661022185E-7,0.17741021048248537,0.0,3.0,-0.0
783,0.016526574639101455,2.973972574409345E-4,0.16442782479243764,0.0,3.0,-0.0
859,0.044885380784762674,-8.338892034771561E-4,-2.3578701088982874,0.0,2.861560821533203,-0.0
909,0.061704221083346056,-0.0018638412916516245,-3.3480271401307915,0.0,2.661991596221924,-0.0
1024,0.07627288802177645,-0.002869462762362218,-3.798002497081328,0.0,2.534238338470459,-0.0
1088,0.10894541032757843,-0.005289246347729204,-4.0493016064425715,0.0,2.534238338470459,-0.0
1228,0.12920485888025723,-0.006730713863362325,-4.089226039375381,0.0,2.471923828125,-0.0
1293,0.16874669804383302,-0.009380265591516945,-2.949632731220143,0.0,1.9319958281249896,-0.0
1372,0.19079855306335958,-0.010469031094771708,-2.5982238710204744,0.0,1.206748828125015,-0.0
1432,0.21167263737879694,-0.011551706915724935,-2.6580504254901416,0.0,0.6337368281250164,-0.0
1462,0.22716690244851634,-0.012093089151903769,-2.3480394696717224,0.0,0.3274398281250086,-0.0
1519,0.23678989510517567,-0.012358942786249827,-1.6379284479555978,0.0,0.4906654357910156,-0.0
1568,0.24827153535443358,-0.012844678375586227,-1.1778408344521474,0.0,1.1114044357909947,-0.0
1634,0.25740015947667416,-0.01316066677964045,-0.48795548393639715,0.0,1.6168444357909806,-0.0
1726,0.2679568365565501,-0.013182841011712298,-0.5080042992662887,0.0,0.6685324357909934,-0.0
1769,0.2823817061871523,-0.013723378495797078,-1.197932899823318,0.0,0.3424534357909863,-0.0
1897,0.29131626964954194,-0.014260651902532118,-1.657684615570799,0.0,-0.0,-0.0
1941,0.3012775015522493,-0.014852998457627109,-1.8179505953706963,0.0,-0.5405219999999815,-0.0
1976,0.305409198263078,-0.014915100458892994,-1.6380111501400294,0.0,-0.8285669999999641,-0.0
2014,0.3083077841438353,-0.014793533752708754,-1.9180038463159725,0.0,-1.2004470000000182,-0.0
2049,0.31139491086651105,-0.014790758102208201,-2.508035361946499,0.0,-1.518794999999976,-0.0
2077,0.312335367052583,-0.015252932292241894,-2.6580670857416155,0.0,-1.7479080000000025,0.16829824447631836
2118,0.31380915915360674,-0.01470530740562026,-2.8980315708210918,0.0,-1.3730130000000145,-0.0
2151,0.31317223455698695,-0.014663471018593555,-2.9180135791950517,0.0,-1.0681830000000119,-0.0
2183,0.31122966871771496,-0.014672489284748735,-2.8180010499872767,0.0,-0.7828649999999868,-0.0
2220,0.30935002070327755,-0.014456238986895187,-2.7280005076270997,0.0,-0.4465890000000172,-0.0
2257,0.30633324253722094,-0.014012455462307116,-2.6079988843417663,0.0,-0.11657700000002791,-0.0
2305,0.3038763898803154,-0.014061866558677139,-2.2480023216839307,0.0,-0.0,-0.0
2362,0.3002794882922899,-0.013838799963650672,-0.6480055034129886,-0.5819611895216015,-0.0,-0.0
2406,0.2976630688935984,-0.014119035497060395,0.8419850858704562,-1.0341714608572776,-0.0,-0.0
2435,0.2961838116607396,-0.013498621666713007,0.7319985217026618,-1.3060857298034638,-0.0,-0.0
2487,0.29441828427661676,-0.013173840010040294,0.4920028226870576,-1.7223875971085951,-0.0,-0.0
2551,0.29215901531279087,-0.012654528105031204,-0.9079958233878993,-2.3534801541396657,-0.0,-0.0
2599,0.290239998139441,-0.012668567800574237,-4.357960410326704,-2.7024231333592135,-0.0,-0.0
2648,0.2885896194638917,-0.012355461902188836,-9.057910952941997,-3.141592653589793,-0.0,-0.0
2722,0.2879137349809753,-0.012359989581455011,-15.637913825570255,-3.141592653589793,-0.0,-0.0
2750,0.2882529795751907,-0.012307064213928243,-30.098155277607972,-3.141592653589793,-0.0,-0.0
2779,0.28808279319491703,-0.012484407454849134,-36.79804073144169,-3.141592653589793,-0.0,-0.0
2806,0.28788059983344283,-0.012027768489588198,-43.7980505630736,-3.141592653589793,-0.0,-0.0
2832,0.28771035790850874,-0.012590577566697903,-54.748032878257355,-3.141592653589793,-0.0,-0.0
2869,0.28791086841374636,-0.01270661535909312,-58.42803010062893,-3.141592653589793,-0.0,-0.0
2899,0.28782579555991106,-0.01297574491627529,-69.54802124809244,-3.141592653589793,-0.0,-0.0
2932,0.287990752782207,-0.013448237148622866,-77.00802384698319,-3.141592653589793,-0.0,-0.0
2979,0.28786714597663376,-0.013521209656119026,-84.45802610692984,-3.141592653589793,-0.0,-0.0
3012,0.2881089266156778,-0.013535146582853486,-95.65801417726668,-2.8537599346678775,-0.0,-0.0
3038,0.2882524630840635,-0.013377717596995353,-103.12800975526619,-2.5900640721034924,-0.0,-0.0
3096,0.28795631405955646,-0.013239775262718467,-110.60802219448142,-2.168729373367293,-0.0,-0.0
3159,0.2879551429214189,-0.013132033308465907,-121.57818966609192,-1.4870917321326582,-0.0,-0.0
3208,0.2879239902977133,-0.013546215171118092,-137.6984075724561,-1.1824734836626014,-0.0,-0.0
3243,0.2877717566152569,-0.014320613435756968,-145.59834456783568,-0.6621786163383199,-0.0,-0.0
3267,0.287924895514152,-0.013775739037555468,-149.6181772799834,-0.4281896539062803,-0.0,-0.0
3293,0.2885964862362016,-0.0140052056199238,-152.81818360363022,-0.1969527266388017,-0.0,-0.0
3322,0.2889093745761784,-0.014201321565451508,-154.11810154321049,0.0,-0.0,-0.0
3349,0.2882841023529181,-0.013944505488780123,-156.65805916567015,0.0,-0.0,-0.0
3375,0.28818628753651865,-0.013788865501282999,-158.64808332305304,0.0,-0.0,-0.0
3399,0.28871277526195627,-0.013905732244438695,-158.8880171991926,0.0,-0.0,-0.0
3449,0.28895006485981867,-0.014138585350337962,-158.87801321714176,-0.4744433225451164,-0.0,-0.0
3476,0.2885779397038277,-0.015602053034399432,-158.27801827383553,-0.7355850702821527,-0.0,-0.0
3505,0.288207540550502,-0.01534638548764633,-158.1180044643472,-1.0153596040475976,-0.0,-0.0
3534,0.28843973969924264,-0.016263081014130876,-158.2879979176451,-0.7592412629636923,-0.0,-0.0
3565,0.28839212220918853,-0.016761613284415944,-159.2479890645386,-0.5066666383930628,-0.0,-0.0
3615,0.28873355998075567,-0.016275537790079397,-160.6680035034759,-0.1162075122563404,-0.0,-0.0
3658,0.28862237352586817,-0.015908883491192682,-162.92800556277757,0.0,-0.0,-0.0
3724,0.289105245450628,-0.015918964943011815,-164.69800284921484,0.0,-0.0,-0.0
3761,0.2882373955944786,-0.016944905064065097,-165.98797539446738,0.0,-0.0,-0.0
